66	-0.03	0.00	0.04	-0.03	-0.01	0.01	-0.05	-0.02	0.01	-0.05	-0.02	0.01	-0.06	-0.02	0.03
68	-0.03	0.00	0.03	-0.03	-0.01	0.01	-0.04	-0.01	0.02	-0.04	-0.01	0.02	-0.05	-0.01	0.03
70	-0.02	0.00	0.02	-0.02	-0.01	0.01	-0.03	0.00	0.02	-0.03	-0.01	0.02	-0.05	-0.01	0.04
72	-0.02	0.00	0.02	-0.02	0.00	0.01	-0.02	0.00	0.02	-0.03	0.00	0.02	-0.04	0.00	0.03
74	-0.02	0.00	0.02	-0.02	0.00	0.02	-0.02	0.00	0.02	-0.02	0.00	0.02	-0.03	0.00	0.03
76	-0.01	0.00	0.02	-0.02	0.00	0.02	-0.01	0.00	0.02	-0.02	0.00	0.03	-0.03	0.00	0.03
78	-0.01	0.00	0.02	-0.02	0.00	0.02	-0.01	0.01	0.02	-0.02	0.01	0.03	-0.03	0.00	0.04
80	-0.01	0.00	0.02	-0.02	0.00	0.02	-0.01	0.01	0.03	-0.02	0.01	0.03	-0.03	0.00	0.04
82	-0.01	0.00	0.02	-0.02	0.00	0.02	-0.01	0.01	0.02	-0.02	0.01	0.03	-0.04	0.00	0.04
84	-0.01	0.00	0.02	-0.02	0.00	0.02	-0.02	0.00	0.02	-0.02	0.00	0.03	-0.04	0.00	0.03
86	-0.01	0.00	0.02	-0.02	0.00	0.02	-0.03	0.00	0.02	-0.03	0.00	0.02	-0.05	-0.01	0.03
88	-0.01	0.01	0.02	-0.02	0.00	0.02	-0.03	-0.01	0.02	-0.04	-0.01	0.02	-0.06	-0.01	0.03
90	-0.01	0.01	0.02	-0.02	0.00	0.02	-0.04	-0.01	0.02	-0.06	-0.02	0.02	-0.08	-0.02	0.04
92	-0.01	0.01	0.02	-0.02	0.00	0.02	-0.05	-0.01	0.02	-0.07	-0.03	0.02	-0.09	-0.03	0.04
94	-0.01	0.00	0.02	-0.02	0.00	0.02	-0.06	-0.02	0.03	-0.08	-0.03	0.02	-0.10	-0.03	0.05
96	-0.01	0.00	0.02	-0.03	0.00	0.02	-0.06	-0.01	0.03	-0.08	-0.03	0.02	-0.10	-0.02	0.05
98	-0.02	0.00	0.01	-0.02	0.00	0.02	-0.05	-0.01	0.03	-0.06	-0.02	0.03	-0.08	-0.01	0.06
100	-0.01	0.00	0.02	-0.02	0.00	0.02	-0.03	0.00	0.03	-0.04	0.00	0.04	-0.06	0.00	0.07

