File Name: not saved,,,,,,,,,,,,,
"Channel 1: 'LGM', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 2: 'LAM', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 3: 'LVM', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 4: 'LVL', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 5: 'LBF', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 6: 'LMG', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 7: 'LPL', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 1: 'RGM', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 2: 'RAM', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 3: 'RVM', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 4: 'RVL', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 5: 'RBF', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 6: 'RMG', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 7: 'RPL', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
,,,,,,,,,,,,,
-4000,-2150,3020,4000,-3784,4000,4000,1383,1899,587,-2931,-29,3939,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2336,-4000,-130,4000,-4000
-4000,-4000,4000,4000,-4000,4000,3974,4000,4000,1951,-4000,-94,4000,-4000
-4000,-3193,4000,4000,-4000,4000,4000,4000,3780,1130,-4000,-67,4000,-4000
-4000,-3393,4000,4000,-4000,3671,3116,4000,4000,1322,-3892,-80,3935,-3533
-3771,-1998,2772,2833,-2373,1278,1220,3712,2703,690,-2427,-42,2540,-2245
102,-171,-126,-2340,1594,-3390,-3354,2143,1449,283,-4,-9,-2092,1767
4000,3803,-4000,-4000,4000,-4000,-4000,-2470,-2972,-1089,4000,61,-4000,4000
4000,4000,-4000,-4000,4000,-3937,-4000,-4000,-4000,-1617,4000,34,-4000,4000
3987,2554,-3728,-4000,3849,-4000,-4000,-3825,-4000,-875,3115,-1,-4000,3513
4000,3077,-4000,-4000,3851,-3425,-2958,-3671,-3778,-1034,3306,22,-4000,3236
3829,1912,-2310,-3614,1987,-2254,-1883,-3053,-3200,-823,1850,22,-3240,1925
3814,1645,-2127,-3564,2211,-1796,-1580,-2004,-2194,-848,1728,52,-2754,1898
2983,1217,-1313,-1750,986,-514,-416,-2011,-2103,-881,948,56,-1133,902
1210,659,-591,-758,873,-349,-412,-969,-1173,-807,600,71,-766,801
-775,565,-487,1015,220,784,724,-1043,-1111,-841,282,75,385,12
-3964,-573,1250,3905,-1968,2457,2768,-19,76,-342,-1046,42,2409,-2243
-4000,-3140,3819,4000,-4000,4000,4000,2438,2991,1220,-3803,-55,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2520,-4000,-124,4000,-4000
-4000,-3883,4000,4000,-4000,4000,4000,4000,4000,1525,-4000,-63,4000,-4000
-4000,-3313,4000,4000,-4000,4000,4000,4000,3888,1221,-4000,-69,4000,-4000
-4000,-3061,3974,3764,-3623,3037,2543,4000,3784,1176,-3360,-61,3572,-2978
-3068,-1525,2021,1566,-1445,-289,-234,3174,2284,541,-1971,-27,1416,-1410
2313,1207,-2074,-3764,3328,-4000,-4000,943,331,-54,1904,16,-3720,3410
4000,4000,-4000,-4000,4000,-4000,-4000,-3824,-4000,-1500,4000,81,-4000,4000
4000,3537,-4000,-3873,3816,-3840,-3807,-4000,-4000,-1268,3866,25,-4000,3681
4000,2620,-3874,-4000,4000,-4000,-4000,-3444,-3713,-888,3276,7,-4000,3763
4000,2825,-3712,-3890,3037,-2679,-2180,-3840,-3896,-1084,2898,17,-3961,2560
3680,1546,-1698,-3663,1957,-2279,-1978,-2361,-2612,-809,1654,24,-3128,1867
3762,1648,-1913,-2999,1895,-1181,-1007,-2155,-2255,-937,1622,51,-2175,1568
2243,839,-581,-1123,713,-450,-404,-1576,-1743,-799,612,54,-879,871
702,695,-607,-220,884,-2,-114,-950,-1100,-818,586,70,-522,758
-1967,265,13,2135,-376,1175,1217,-843,-908,-735,-120,75,986,-572
-4000,-1159,1945,4000,-2904,3334,3593,564,884,20,-1804,27,3271,-3295
-4000,-3859,4000,4000,-4000,4000,4000,3462,3777,1842,-4000,-103,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2381,-4000,-116,4000,-4000
-4000,-3482,4000,4000,-4000,4000,4000,4000,3905,1227,-4000,-61,4000,-4000
-4000,-3447,4000,4000,-4000,4000,3666,4000,4000,1332,-4000,-81,4000,-4000
-3966,-2548,3387,3401,-2989,2204,1937,4000,3274,934,-2856,-52,3099,-2608
-1640,-905,999,-535,-5,-2199,-2082,2680,1911,426,-1155,-25,-328,123
3826,2789,-3556,-4000,4000,-4000,-4000,-886,-1492,-537,3407,31,-4000,4000
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-1609,4000,52,-4000,4000
4000,2807,-3910,-3872,3614,-4000,-3888,-4000,-4000,-960,3399,3,-4000,3337
4000,2936,-4000,-4000,4000,-3918,-3607,-3379,-3586,-1013,3474,22,-4000,3591
4000,2327,-3191,-3624,2277,-2256,-1843,-3552,-3639,-1006,2278,24,-3474,2074
3741,1525,-2107,-3707,2179,-2134,-1890,-1968,-2222,-895,1662,39,-3001,2007
3411,1482,-1947,-2202,1378,-676,-569,-2185,-2258,-1020,1205,37,-1501,1099
1597,650,-693,-720,743,-439,-462,-1124,-1334,-826,442,38,-799,776
49,698,-799,580,626,449,326,-1022,-1121,-862,391,54,-62,398
-3152,-107,515,3268,-1058,1677,1822,-448,-478,-556,-571,52,1617,-1239
-4000,-2010,2870,4000,-3701,4000,4000,1295,1831,596,-2820,-6,3907,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2363,-4000,-105,4000,-4000
-4000,-4000,4000,4000,-4000,4000,3992,4000,4000,2009,-4000,-72,4000,-4000
-4000,-3217,4000,4000,-4000,4000,4000,4000,3778,1170,-4000,-52,4000,-4000
-4000,-3407,4000,4000,-4000,3674,3143,4000,4000,1347,-3931,-62,3931,-3556
-3698,-1996,2743,2624,-2249,1009,973,3744,2715,718,-2402,-31,2383,-2127
474,86,-462,-2653,1956,-3626,-3577,1941,1277,237,316,1,-2437,2078
4000,3944,-4000,-4000,4000,-4000,-4000,-2760,-3222,-1142,4000,62,-4000,4000
4000,4000,-4000,-4000,4000,-3887,-3934,-4000,-4000,-1521,4000,41,-4000,3952
3996,2462,-3701,-4000,3865,-4000,-4000,-3714,-3968,-742,3064,20,-4000,3525
4000,3043,-4000,-4000,3699,-3251,-2761,-3698,-3805,-941,3301,15,-4000,3073
3759,1779,-2317,-3587,1885,-2220,-1850,-2896,-3057,-712,1753,-15,-3166,1803
3806,1631,-2256,-3434,2166,-1665,-1462,-1962,-2155,-790,1742,25,-2659,1832
2802,1118,-1287,-1450,847,-440,-359,-1927,-2026,-860,846,36,-1005,853
1097,638,-595,-467,842,-279,-390,-883,-1092,-866,592,48,-704,846
-855,528,-364,1359,121,840,747,-1007,-1082,-973,234,62,507,-76
-3927,-546,1280,3947,-1859,2375,2635,27,122,-509,-934,44,2362,-2171
-4000,-3009,3750,4000,-4000,4000,4000,2283,2899,1077,-3698,-32,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2530,-4000,-99,4000,-4000
-4000,-3917,4000,4000,-4000,4000,4000,4000,4000,1539,-4000,-49,4000,-4000
-4000,-3313,4000,4000,-4000,4000,4000,4000,3883,1197,-4000,-54,4000,-4000
-4000,-3079,4000,3687,-3634,3007,2528,4000,3803,1189,-3430,-51,3551,-2990
-2908,-1461,1948,1160,-1225,-656,-530,3181,2257,517,-1877,-21,1174,-1170
2636,1467,-2320,-3949,3530,-4000,-4000,662,66,-97,2164,17,-3889,3600
4000,4000,-4000,-4000,4000,-4000,-4000,-3944,-4000,-1503,4000,75,-4000,4000
4000,3390,-4000,-3846,3731,-3824,-3736,-4000,-4000,-1225,3827,35,-4000,3481
4000,2618,-3922,-4000,4000,-4000,-4000,-3334,-3598,-856,3427,22,-4000,3680
4000,2756,-3723,-3817,2875,-2541,-2052,-3808,-3891,-1013,2910,24,-3873,2405
3671,1501,-1896,-3680,1953,-2254,-1946,-2212,-2481,-762,1607,14,-3118,1924
3684,1645,-2110,-2799,1784,-1064,-894,-2132,-2259,-959,1478,6,-2059,1458
2068,788,-699,-1030,606,-436,-386,-1453,-1635,-805,344,-4,-825,725
602,711,-786,-204,796,77,-44,-916,-1063,-853,334,26,-454,696
-1977,242,-101,2231,-459,1184,1203,-768,-840,-773,-395,39,1030,-511
-4000,-1084,1815,4000,-2809,3289,3527,569,872,-21,-1826,23,3208,-3172
-4000,-3811,4000,4000,-4000,4000,4000,3374,3709,1805,-4000,-66,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2389,-4000,-86,4000,-4000
-4000,-3518,4000,4000,-4000,4000,4000,4000,3903,1242,-4000,-42,4000,-4000
-4000,-3455,4000,4000,-4000,4000,3676,4000,4000,1327,-4000,-58,4000,-4000
-3931,-2558,3491,3266,-2931,2062,1790,4000,3301,945,-2858,-39,3018,-2548
-1399,-730,830,-971,371,-2546,-2434,2586,1830,408,-888,-14,-737,443
3983,3041,-3716,-4000,4000,-4000,-4000,-1265,-1776,-569,3612,29,-4000,4000
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-1594,4000,41,-4000,4000
3954,2641,-3784,-3894,3584,-4000,-3922,-4000,-4000,-954,3274,3,-4000,3276
4000,2941,-4000,-4000,4000,-3798,-3483,-3377,-3554,-989,3424,9,-4000,3502
3936,2189,-3110,-3566,2091,-2195,-1785,-3445,-3548,-928,2089,4,-3347,1932
3746,1508,-2246,-3677,2165,-2061,-1819,-1875,-2140,-817,1643,21,-2956,2005
3279,1424,-1821,-1982,1217,-575,-455,-2144,-2235,-941,1147,27,-1349,1019
1468,605,-479,-696,698,-402,-436,-1003,-1243,-797,468,44,-780,710
-48,681,-542,579,513,537,411,-1007,-1114,-898,393,74,32,258
-3107,-132,808,3178,-1054,1621,1746,-367,-431,-627,-554,62,1590,-1167
-4000,-1877,2919,4000,-3618,4000,4000,1225,1741,477,-2708,4,3866,-3955
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2320,-4000,-81,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2042,-4000,-60,4000,-4000
-4000,-3251,4000,4000,-4000,4000,4000,4000,3777,1151,-4000,-42,4000,-4000
-4000,-3415,4000,3977,-4000,3681,3151,4000,4000,1349,-3935,-54,3930,-3565
-3600,-1989,2747,2348,-2078,688,678,3761,2717,714,-2346,-27,2181,-1933
870,350,-832,-2975,2338,-3846,-3799,1692,1045,191,712,-9,-2789,2448
4000,4000,-4000,-4000,4000,-4000,-4000,-3064,-3482,-1097,4000,30,-4000,4000
4000,3958,-4000,-3915,4000,-3836,-3847,-4000,-4000,-1390,4000,7,-4000,3807
4000,2397,-3628,-4000,3898,-4000,-4000,-3579,-3823,-767,3053,-9,-4000,3496
4000,2992,-4000,-4000,3536,-3070,-2566,-3710,-3830,-1067,3235,8,-4000,2875
3692,1662,-2096,-3577,1804,-2194,-1838,-2711,-2893,-802,1639,17,-3077,1740
3791,1625,-2165,-3321,2100,-1522,-1328,-1939,-2147,-891,1730,42,-2522,1750
2605,1037,-1030,-1318,717,-383,-291,-1818,-1963,-825,727,29,-891,732
985,625,-466,-451,817,-192,-292,-818,-1045,-727,581,47,-672,783
-942,485,-164,1378,34,905,796,-954,-1065,-752,133,57,575,-90
-3864,-507,1338,3869,-1715,2295,2483,84,133,-340,-913,39,2226,-1936
-4000,-2874,3672,4000,-4000,4000,4000,2111,2725,1004,-3620,-17,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2430,-4000,-76,4000,-4000
-4000,-3966,4000,4000,-4000,4000,4000,4000,4000,1549,-4000,-40,4000,-4000
-4000,-3322,4000,4000,-4000,4000,4000,4000,3879,1151,-4000,-41,4000,-4000
-4000,-3104,4000,3604,-3628,2923,2466,4000,3850,1157,-3470,-41,3527,-2991
-2658,-1339,1723,677,-843,-1235,-1053,3166,2221,476,-1671,-15,710,-804
2999,1881,-2767,-4000,3799,-4000,-4000,205,-347,-271,2575,9,-4000,3828
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-1610,4000,35,-4000,4000
4000,3176,-4000,-3766,3613,-3828,-3682,-4000,-4000,-1239,3562,-2,-3972,3279
4000,2640,-3953,-4000,4000,-4000,-3959,-3195,-3418,-969,3155,7,-4000,3672
4000,2618,-3373,-3677,2570,-2352,-1912,-3752,-3839,-1167,2456,28,-3675,2257
3670,1413,-1574,-3677,1902,-2209,-1936,-2027,-2267,-853,1456,33,-3034,1955
3569,1595,-1806,-2639,1590,-891,-721,-2117,-2241,-1005,1481,47,-1810,1413
1863,686,-362,-967,504,-408,-354,-1273,-1469,-720,471,37,-723,748
472,709,-499,-1,732,217,79,-863,-1021,-649,562,40,-315,506
-1997,180,337,2228,-495,1170,1167,-664,-754,-472,-218,41,1067,-576
-4000,-970,1849,4000,-2594,3199,3408,522,789,164,-1489,18,3061,-2947
-4000,-3717,4000,4000,-4000,4000,4000,3193,3559,1767,-4000,-54,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2425,-4000,-76,4000,-4000
-4000,-3605,4000,4000,-4000,4000,4000,4000,3929,1317,-4000,-42,4000,-4000
-4000,-3458,4000,4000,-4000,4000,3711,4000,4000,1322,-4000,-54,4000,-4000
-3851,-2595,3401,3033,-2853,1790,1574,4000,3370,983,-2891,-37,2876,-2452
-904,-502,306,-1564,929,-3055,-2880,2424,1643,335,-490,-13,-1373,982
4000,3299,-4000,-4000,4000,-4000,-4000,-1811,-2277,-782,3839,14,-4000,4000
4000,4000,-4000,-4000,4000,-3984,-4000,-4000,-4000,-1779,4000,12,-4000,4000
3873,2452,-3747,-3922,3577,-4000,-3942,-3914,-4000,-1174,3085,-15,-4000,3258
4000,2916,-4000,-4000,4000,-3576,-3198,-3355,-3546,-1358,3411,-4,-4000,3396
3805,2021,-2642,-3474,1877,-2119,-1638,-3243,-3381,-1214,1866,0,-3158,1677
3757,1484,-1936,-3589,2104,-1909,-1618,-1753,-2021,-816,1620,27,-2838,1838
3051,1340,-1390,-1734,982,-437,-300,-2047,-2186,-579,946,38,-1130,848
1297,580,-207,-671,633,-333,-418,-834,-1086,-222,376,36,-722,828
-219,663,-306,702,357,663,484,-962,-1098,-345,279,44,195,255
-3033,-137,917,3080,-1012,1542,1610,-245,-326,-220,-536,44,1496,-1023
-4000,-1682,2660,4000,-3471,3951,4000,1071,1540,495,-2487,16,3764,-3816
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2184,-4000,-59,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2078,-4000,-54,4000,-4000
-4000,-3303,4000,4000,-4000,4000,4000,4000,3803,1136,-4000,-32,4000,-4000
-4000,-3414,4000,3960,-4000,3685,3167,4000,4000,1302,-3984,-44,3944,-3653
-3411,-1972,2523,1952,-1826,199,241,3813,2773,704,-2283,-22,1854,-1678
1442,728,-1521,-3349,2811,-4000,-4000,1332,743,69,1248,-14,-3228,2842
4000,4000,-4000,-4000,4000,-4000,-4000,-3402,-3745,-1126,4000,8,-4000,4000
4000,3771,-4000,-3784,3898,-3796,-3764,-4000,-4000,-1281,3994,1,-4000,3572
4000,2350,-3736,-4000,3940,-4000,-4000,-3416,-3641,-697,3001,1,-4000,3460
4000,2906,-4000,-3858,3295,-2827,-2343,-3694,-3830,-1006,3088,22,-4000,2701
3618,1536,-1991,-3548,1716,-2162,-1847,-2471,-2679,-721,1440,27,-2987,1695
3737,1609,-2181,-3100,1982,-1320,-1199,-1883,-2098,-856,1576,31,-2343,1629
2328,929,-895,-1075,568,-324,-264,-1648,-1822,-848,457,33,-747,591
845,613,-518,-282,769,-62,-209,-722,-940,-873,442,49,-562,691
-1064,418,-179,1488,-97,962,839,-863,-995,-966,-52,50,723,-214
-3777,-459,1111,3719,-1565,2204,2338,150,160,-552,-849,56,2110,-1790
-4000,-2701,3458,4000,-4000,4000,4000,1917,2508,807,-3474,-7,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2380,-4000,-81,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,1579,-4000,-42,4000,-4000
-4000,-3330,4000,4000,-4000,4000,4000,4000,3875,1104,-4000,-44,4000,-4000
-4000,-3125,4000,3504,-3618,2849,2396,4000,3896,1155,-3495,-44,3499,-3008
-2341,-1210,1403,154,-400,-1768,-1620,3140,2178,428,-1385,-18,243,-370
3347,2270,-3193,-4000,4000,-4000,-4000,-347,-797,-391,2995,1,-4000,4000
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-1549,4000,28,-4000,4000
3917,2946,-3917,-3681,3520,-3877,-3567,-4000,-4000,-1033,3446,1,-3931,3120
4000,2645,-4000,-4000,4000,-4000,-3687,-3097,-3293,-811,3305,-1,-4000,3593
3979,2469,-3221,-3548,2319,-2213,-1758,-3635,-3755,-980,2446,2,-3496,1967
3669,1365,-1726,-3655,1883,-2119,-1896,-1838,-2091,-687,1561,12,-2949,1851
3420,1541,-1888,-2347,1417,-708,-576,-2065,-2217,-914,1481,20,-1605,1183
1662,606,-424,-813,469,-336,-325,-1091,-1311,-679,475,8,-657,660
317,685,-612,169,643,370,202,-820,-1003,-753,578,24,-177,476
-2027,107,321,2223,-544,1185,1134,-527,-689,-629,-246,41,1104,-531
-4000,-871,1625,4000,-2425,3134,3314,515,688,-117,-1346,34,2950,-2790
-4000,-3623,4000,4000,-4000,4000,4000,3055,3410,1506,-4000,-30,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2386,-4000,-56,4000,-4000
-4000,-3679,4000,4000,-4000,4000,4000,4000,3958,1270,-4000,-27,4000,-4000
-4000,-3442,4000,4000,-4000,4000,3719,4000,4000,1246,-4000,-37,4000,-4000
-3771,-2606,3411,2802,-2758,1541,1304,4000,3433,962,-2964,-27,2718,-2354
-461,-191,-125,-2047,1479,-3402,-3288,2235,1488,236,-97,-9,-1913,1464
4000,3593,-4000,-4000,4000,-4000,-4000,-2297,-2630,-829,4000,13,-4000,4000
4000,4000,-4000,-3996,4000,-3927,-3970,-4000,-4000,-1536,4000,9,-4000,4000
3836,2341,-3607,-3961,3595,-4000,-3964,-3778,-3996,-770,2760,-24,-4000,3163
4000,2894,-4000,-4000,3852,-3392,-2973,-3361,-3514,-930,3165,-21,-4000,3315
3697,1853,-2229,-3415,1726,-2067,-1678,-3049,-3191,-791,1557,-9,-3037,1664
3751,1468,-1870,-3431,2062,-1763,-1575,-1684,-1902,-737,1555,18,-2726,1792
2843,1222,-1270,-1282,816,-351,-249,-1952,-2088,-903,894,44,-965,687
1162,532,-455,-365,628,-254,-346,-732,-951,-755,497,61,-654,737
-362,609,-657,1027,255,773,599,-924,-1061,-919,293,76,366,121
-2944,-174,587,3080,-948,1506,1520,-129,-269,-679,-517,69,1479,-915
-4000,-1570,2445,4000,-3373,3903,4000,996,1368,209,-2384,26,3711,-3712
-4000,-4000,4000,4000,-4000,4000,4000,3967,4000,2196,-4000,-54,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2204,-4000,-54,4000,-4000
-4000,-3364,4000,4000,-4000,4000,4000,4000,3819,1176,-4000,-31,4000,-4000
-4000,-3403,4000,3900,-4000,3651,3150,4000,4000,1376,-4000,-46,3935,-3666
-3198,-1909,2432,1491,-1511,-285,-277,3815,2795,758,-2177,-25,1480,-1383
1919,1175,-2037,-3654,3254,-4000,-4000,899,374,29,1790,-26,-3597,3201
4000,4000,-4000,-4000,4000,-4000,-4000,-3710,-3986,-1116,4000,-8,-4000,4000
4000,3531,-4000,-3727,3761,-3782,-3688,-4000,-4000,-1136,3867,-3,-3985,3440
4000,2336,-3707,-4000,3974,-4000,-4000,-3266,-3452,-584,3031,-6,-4000,3511
4000,2773,-3816,-3774,2977,-2606,-2090,-3669,-3806,-959,2972,7,-3886,2520
3579,1415,-1771,-3568,1635,-2124,-1765,-2226,-2460,-696,1424,8,-2897,1684
3656,1580,-2051,-2921,1799,-1132,-920,-1863,-2071,-906,1595,21,-2114,1482
2099,816,-644,-914,432,-275,-185,-1467,-1685,-855,418,23,-624,496
719,621,-460,-186,698,65,-107,-659,-882,-810,484,29,-444,654
-1200,354,69,1576,-250,1012,845,-760,-940,-796,-157,35,818,-275
-3704,-410,1178,3639,-1469,2145,2233,224,169,-411,-846,42,2007,-1608
-4000,-2565,3419,4000,-4000,4000,4000,1802,2301,791,-3441,12,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2385,-4000,-45,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,1661,-4000,-26,4000,-4000
-4000,-3345,4000,4000,-4000,4000,4000,4000,3880,1131,-4000,-24,4000,-4000
-4000,-3125,4000,3357,-3583,2706,2285,4000,3924,1184,-3570,-30,3431,-3006
-1954,-1038,1141,-477,68,-2294,-2157,3082,2118,420,-1142,-9,-323,53
3654,2676,-3539,-4000,4000,-4000,-4000,-892,-1260,-526,3324,2,-4000,4000
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-1561,4000,11,-4000,4000
3809,2705,-3817,-3700,3456,-3944,-3675,-4000,-4000,-920,3201,-27,-3903,2995
4000,2654,-4000,-4000,4000,-3862,-3568,-3065,-3228,-697,3168,-37,-4000,3496
3851,2302,-2938,-3463,2112,-2107,-1655,-3489,-3645,-773,2110,-24,-3333,1777
3671,1335,-1701,-3644,1899,-2012,-1773,-1696,-1937,-503,1367,0,-2870,1824
3258,1466,-1728,-2074,1249,-557,-431,-1995,-2171,-813,1220,39,-1403,1044
1490,547,-334,-722,438,-290,-309,-935,-1171,-652,340,54,-604,635
160,661,-549,334,521,498,321,-791,-978,-872,518,64,-24,416
-2052,44,425,2231,-603,1175,1087,-414,-603,-813,-215,67,1122,-498
-4000,-776,1558,4000,-2315,3067,3223,483,610,-343,-1183,49,2852,-2648
-4000,-3527,4000,4000,-4000,4000,4000,2938,3270,1364,-4000,-18,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2440,-4000,-49,4000,-4000
-4000,-3761,4000,4000,-4000,4000,4000,4000,3989,1298,-4000,-22,4000,-4000
-4000,-3420,4000,4000,-4000,4000,3737,4000,4000,1234,-4000,-34,4000,-4000
-3653,-2613,3386,2494,-2610,1221,1007,4000,3476,993,-2947,-26,2532,-2204
86,112,-600,-2537,2049,-3715,-3629,1982,1245,217,422,-21,-2408,2006
4000,3811,-4000,-4000,4000,-4000,-4000,-2778,-3049,-675,4000,-16,-4000,4000
4000,4000,-4000,-3881,4000,-3876,-3904,-4000,-4000,-1209,4000,-20,-4000,3859
3834,2266,-3557,-4000,3638,-4000,-4000,-3639,-3823,-608,2765,-41,-4000,3168
4000,2845,-4000,-3970,3633,-3185,-2790,-3384,-3526,-871,3170,-17,-4000,3052
3586,1719,-2096,-3409,1583,-2027,-1649,-2823,-2995,-760,1467,9,-2922,1451
3733,1457,-1941,-3367,1962,-1581,-1380,-1636,-1839,-780,1577,31,-2573,1695
2611,1122,-1131,-1312,630,-272,-119,-1807,-1995,-920,750,41,-813,509
1042,513,-319,-553,598,-153,-206,-607,-853,-807,451,51,-561,667
-537,553,-266,938,111,870,736,-846,-1034,-989,213,64,516,79
-2898,-187,861,2866,-908,1484,1479,-10,-178,-833,-485,61,1449,-838
-4000,-1442,2398,4000,-3289,3862,4000,923,1243,-101,-2256,34,3665,-3638
-4000,-4000,4000,4000,-4000,4000,4000,3904,3973,1998,-4000,-34,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2196,-4000,-38,4000,-4000
-4000,-3443,4000,4000,-4000,4000,4000,4000,3856,1105,-4000,-22,4000,-4000
-4000,-3386,4000,3892,-4000,3615,3138,4000,4000,1317,-4000,-36,3924,-3683
-2951,-1873,2305,1066,-1252,-706,-679,3818,2816,730,-2085,-20,1147,-1091
2376,1505,-2471,-3878,3554,-4000,-4000,516,45,-51,2216,-29,-3854,3488
4000,4000,-4000,-4000,4000,-4000,-4000,-3917,-4000,-1033,4000,-31,-4000,4000
3974,3358,-4000,-3609,3685,-3794,-3617,-4000,-4000,-1001,3710,-34,-3947,3217
4000,2352,-3779,-4000,4000,-4000,-3939,-3145,-3314,-566,3000,-31,-4000,3437
4000,2678,-3656,-3619,2769,-2455,-1981,-3597,-3774,-946,2843,-12,-3756,2360
3557,1370,-1724,-3529,1626,-2081,-1769,-2050,-2296,-667,1364,2,-2856,1642
3560,1553,-2046,-2717,1656,-981,-816,-1829,-2042,-871,1519,27,-1967,1362
1893,750,-625,-828,347,-249,-191,-1320,-1562,-790,386,39,-567,468
591,611,-474,-37,643,174,16,-615,-838,-792,551,59,-331,601
-1321,293,170,1718,-309,1043,894,-669,-867,-820,-119,68,923,-293
-3637,-379,1198,3616,-1390,2089,2165,253,204,-483,-675,62,1992,-1517
-4000,-2458,3413,4000,-3997,4000,4000,1712,2207,667,-3326,21,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2317,-4000,-37,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,1657,-4000,-22,4000,-4000
-4000,-3362,4000,4000,-4000,4000,4000,4000,3892,1097,-4000,-21,4000,-4000
-3976,-3130,4000,3250,-3523,2539,2135,4000,3934,1168,-3646,-28,3333,-2953
-1562,-869,822,-955,546,-2726,-2609,2975,2038,388,-860,-13,-848,521
3884,2994,-3819,-4000,4000,-4000,-4000,-1436,-1683,-552,3592,-20,-4000,4000
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-1403,4000,-19,-4000,4000
3713,2555,-3745,-3711,3431,-4000,-3687,-4000,-4000,-805,3143,-37,-3909,2906
4000,2660,-4000,-4000,4000,-3703,-3331,-3060,-3206,-727,3273,-38,-4000,3403
3739,2157,-2725,-3370,1910,-2044,-1578,-3333,-3529,-805,1979,-17,-3192,1657
3669,1317,-1730,-3581,1872,-1911,-1670,-1596,-1834,-571,1357,-15,-2790,1764
3100,1385,-1608,-1792,1042,-451,-311,-1927,-2132,-838,1062,1,-1210,848
1354,498,-336,-525,383,-231,-283,-801,-1054,-629,270,51,-546,579
14,626,-504,615,381,625,437,-757,-953,-791,392,67,137,292
-2101,-9,589,2300,-644,1185,1074,-283,-506,-679,-428,59,1175,-491
-4000,-732,1617,4000,-2247,3059,3191,480,595,-257,-1305,58,2855,-2569
-4000,-3483,4000,4000,-4000,4000,4000,2882,3223,1315,-4000,6,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2360,-4000,-27,4000,-4000
-4000,-3816,4000,4000,-4000,4000,4000,4000,4000,1304,-4000,-9,4000,-4000
-4000,-3405,4000,4000,-4000,4000,3721,4000,4000,1188,-4000,-20,4000,-4000
-3536,-2596,3321,2226,-2461,920,722,4000,3478,970,-2953,-16,2313,-2047
579,369,-1009,-2893,2454,-3922,-3867,1750,1059,94,791,-14,-2815,2388
4000,3961,-4000,-4000,4000,-4000,-4000,-3122,-3320,-918,4000,-15,-4000,4000
4000,3923,-4000,-3799,4000,-3843,-3817,-4000,-4000,-1333,4000,-24,-4000,3722
3847,2231,-3474,-4000,3702,-4000,-3949,-3517,-3711,-733,2850,-33,-4000,3121
4000,2795,-3949,-3890,3473,-3018,-2523,-3395,-3546,-1012,3235,-21,-4000,2891
